customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Actual_Churn,Predicted_Churn,Churn_Probability,Actual_Churn_Label,Predicted_Churn_Label,Risk_Segment,Prediction_Result,Error_Type,Tenure_Group,Charge_Bucket,Annual_Revenue,Customer_Lifetime_Value
5529-GIBVH,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,1046.2,No,0,0,0.09083873,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,241.79999999999998,947.05
4187-CINZD,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),95.25,4424.2,Yes,1,1,0.90878576,Churned,Churned,High Risk,Correct,True Positive,2-4 Years,$90+,1143.0,4381.5
9992-UJOEL,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,92.75,No,0,0,0.012214718,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,603.5999999999999,100.6
4741-WWJQZ,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.15,194.55,No,0,0,0.027052049,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,961.8000000000001,160.3
6625-UTXEW,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.25,612.1,No,0,0,0.021252327,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,615.0,615.0
6818-WOBHJ,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,Yes,0,0,0.04306662,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1075.1999999999998,6092.799999999999
6244-BESBM,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,6671.7,No,0,0,0.087109834,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1142.4,6568.8
1004-NOZNR,Male,1,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5264.3,No,0,0,0.011812241,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1137.6,5308.8
1251-STYSZ,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,303.7,No,0,0,0.1763797,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,963.0,321.0
2612-PHGOX,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),76.1,4818.8,No,1,1,0.5583639,Churned,Churned,Medium Risk,Correct,True Positive,4-6 Years,$60-90,913.1999999999999,4870.4
2408-TZMJL,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.15,6448.05,Yes,0,0,0.11319097,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1321.8000000000002,6498.85
8480-PPONV,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,No,0,1,0.6546782,Retained,Churned,High Risk,Incorrect,False Positive,4-6 Years,$90+,1386.6,7164.099999999999
8780-IHCRN,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.65,1574.5,No,1,1,0.5373621,Churned,Churned,Medium Risk,Correct,True Positive,4-6 Years,$0-30,295.79999999999995,1552.9499999999998
4598-ZADCK,Female,0,No,No,53,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,53.6,2879.2,No,0,0,0.46590105,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$30-60,643.2,2840.8
1257-SXUXQ,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,86.05,No,0,0,0.007605578,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,233.39999999999998,97.25
9681-KYGYB,Male,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.2,4159.45,No,0,0,0.0018008411,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1058.4,4321.8
7182-OVLBJ,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.15,6638.35,No,1,1,0.61136407,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$90+,1213.8000000000002,6271.3
5095-ETBRJ,Female,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,56.8,3112.05,No,0,0,0.2904199,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$30-60,681.5999999999999,3124.0
7005-CYUIL,Female,1,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.4,7168.25,No,1,0,0.11514892,Churned,Retained,Low Risk,Incorrect,False Negative,4-6 Years,$90+,1192.8000000000002,7057.400000000001
4821-WQOYN,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.1,1326.25,No,1,0,0.35189965,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$0-30,241.20000000000002,1447.2
4730-AWNAU,Male,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.7,2234.55,No,0,0,0.07634076,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,728.4000000000001,2185.2000000000003
3452-FLHYD,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.95,495.15,No,0,0,0.1315388,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,251.39999999999998,523.75
2388-LAESQ,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.85,8317.95,No,0,0,0.2097391,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1378.1999999999998,8269.199999999999
9531-NSBMR,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.25,679.8,No,0,0,0.009465913,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,231.0,693.0
6260-ONULR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.8,62.8,No,0,0,0.010437878,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,753.5999999999999,62.8
4389-UEFCZ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.5,7544.0,No,0,0,0.14417478,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1266.0,7596.0
8711-LOBKY,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1188.25,No,1,0,0.4842175,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$0-30,238.20000000000002,1171.15
9134-CEQMF,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,676.7,Yes,0,1,0.76647633,Retained,Churned,High Risk,Incorrect,False Positive,0-1 Year,$60-90,1074.0,626.5
8985-OOPOS,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),74.1,74.1,No,1,1,0.58782953,Churned,Churned,Medium Risk,Correct,True Positive,0-1 Year,$60-90,889.1999999999999,74.1
8800-ZKRFW,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,3242.5,No,0,0,0.03896776,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1290.0,3225.0
2616-FLVQC,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1240.15,No,1,1,0.5950933,Churned,Churned,Medium Risk,Correct,True Positive,4-6 Years,$0-30,234.60000000000002,1251.2
9968-FFVVH,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),68.8,4111.35,No,1,1,0.8807561,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$60-90,825.5999999999999,4334.4
3108-PCCGG,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.45,5899.85,No,0,0,0.0063208095,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1013.4000000000001,6080.400000000001
7993-PYKOF,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,Yes,0,0,0.30216616,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$60-90,900.0,600.0
8390-FESFV,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,No,1,1,0.5524565,Churned,Churned,Medium Risk,Correct,True Positive,4-6 Years,$60-90,1014.0,5239.0
3022-BEXHZ,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.2,7530.8,No,0,0,0.13259152,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1334.4,7450.400000000001
5027-XWQHA,Male,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,270.95,Yes,0,0,0.2885383,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,537.0,268.5
6248-TKCQV,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,5460.2,No,0,0,0.28243154,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,967.1999999999999,5642.0
6729-GDNGC,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No,0,0,0.031652514,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,968.4000000000001,1614.0
6198-ZFIOJ,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,402.5,No,0,0,0.008301002,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,907.1999999999999,378.0
5989-OMNJE,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.6,1367.75,No,0,1,0.731529,Retained,Churned,High Risk,Incorrect,False Positive,1-2 Years,$30-60,691.2,1382.4
4566-QVRRW,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,483.7,Yes,0,0,0.43739337,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$30-60,528.5999999999999,484.54999999999995
1291-CUOCY,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.6,7962.2,No,1,1,0.6925273,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$90+,1327.1999999999998,7963.2
9795-SHUHB,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.2,3810.8,No,0,0,0.007934818,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$30-60,698.4000000000001,3841.2000000000003
3230-IUALN,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,81.0,3533.6,No,0,0,0.03352882,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,972.0,3645.0
0042-RLHYP,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1396.9,No,0,0,0.030426322,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,236.39999999999998,1359.3
8519-IMDHU,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,Yes,0,0,0.2673337,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,1027.1999999999998,1284.0
4945-RVMTE,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,No,0,0,0.105047554,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$30-60,714.5999999999999,1667.3999999999999
0201-OAMXR,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,Yes,0,0,0.052769613,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1386.6,8088.5
1866-NXPSP,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.55,2680.15,No,0,0,0.35368863,Retained,Retained,Medium Risk,Correct,True Negative,2-4 Years,$60-90,906.5999999999999,2719.7999999999997
3372-KWFBM,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.6,1281.0,Yes,0,0,0.018907206,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,1039.1999999999998,1385.6
7831-QGOXH,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,1553.9,Yes,1,0,0.298186,Churned,Retained,Low Risk,Incorrect,False Negative,1-2 Years,$60-90,1022.4000000000001,1533.6000000000001
6393-WRYZE,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Yes,0,0,0.017040988,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1171.8000000000002,3320.1000000000004
3941-XTSKM,Male,0,Yes,Yes,42,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.1,2049.05,No,0,0,0.1712018,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$30-60,541.2,1894.2
1661-CZBAU,Male,0,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.95,3629.2,No,0,0,0.23297024,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,851.4000000000001,3405.6000000000004
6599-RCLCJ,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.55,5124.55,Yes,0,0,0.21492666,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1314.6,5148.849999999999
9831-BPFRI,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,89.55,3474.45,Yes,1,0,0.34694844,Churned,Retained,Medium Risk,Incorrect,False Negative,2-4 Years,$60-90,1074.6,3492.45
5158-RIVOP,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,202.3,No,0,0,0.11542186,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,250.79999999999998,229.89999999999998
9788-YTFGE,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,147.5,No,0,0,0.051155318,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,239.39999999999998,139.65
9277-JOOMO,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.6,86.35,No,0,0,0.15537962,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,295.20000000000005,73.80000000000001
1907-YLNYW,Male,0,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.7,579.0,No,1,0,0.17936592,Churned,Retained,Low Risk,Incorrect,False Negative,0-1 Year,$60-90,800.4000000000001,533.6
1725-MIMXW,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.45,19.45,Yes,0,0,0.010576864,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,233.39999999999998,19.45
8947-YRTDV,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,94.8,3131.55,No,1,1,0.62986165,Churned,Churned,High Risk,Correct,True Positive,2-4 Years,$90+,1137.6,3033.6
3161-ONRWK,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),65.85,3928.3,No,0,0,0.022252945,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,790.1999999999999,3950.9999999999995
0114-RSRRW,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.95,187.75,No,1,0,0.38941145,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$0-30,239.39999999999998,199.5
4565-NLZBV,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1710.15,No,0,0,0.10142499,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,295.79999999999995,1750.1499999999999
0031-PVLZI,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,76.35,Yes,0,0,0.04698075,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,244.20000000000002,81.4
7206-GZCDC,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,0,0,0.11687752,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,831.0,69.25
6682-VCIXC,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,No,0,0,0.14308287,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$30-60,615.0,2203.75
4791-QRGMF,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.5,5961.1,Yes,1,1,0.70050734,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$90+,1194.0,5870.5
6475-VHUIZ,Female,0,Yes,No,23,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,1221.55,No,0,0,0.0016167723,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$30-60,651.0,1247.75
3910-MRQOY,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.4,1496.45,No,0,0,0.12324302,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,232.79999999999998,1396.8
0661-WCQNQ,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),56.25,1292.2,No,0,0,0.37654725,Retained,Retained,Medium Risk,Correct,True Negative,1-2 Years,$30-60,675.0,1237.5
7537-RBWEA,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.15,25.15,No,1,0,0.29889432,Churned,Retained,Low Risk,Incorrect,False Negative,0-1 Year,$0-30,301.79999999999995,25.15
4656-CAURT,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1713.1,No,0,0,0.07183913,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,287.4,1652.55
0121-SNYRK,Male,0,No,No,50,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,No,1,1,0.57883877,Churned,Churned,Medium Risk,Correct,True Positive,4-6 Years,$30-60,424.79999999999995,1770.0
1768-ZAIFU,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.2,25.2,Yes,1,1,0.5625951,Churned,Churned,Medium Risk,Correct,True Positive,0-1 Year,$0-30,302.4,25.2
4671-LXRDQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.0,96.45,Yes,0,0,0.014226739,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,540.0,90.0
3733-LSYCE,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.35,1114.55,No,0,0,0.020375315,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,904.1999999999999,1130.25
6265-FRMTQ,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,609.1,No,0,0,0.08688442,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,244.79999999999998,632.4
1934-SJVJK,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,Yes,1,1,0.68171954,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$0-30,241.79999999999998,20.15
3838-OZURD,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.0,7133.25,Yes,1,0,0.4390195,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$90+,1260.0,6930.0
1371-DWPAZ,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),56.05,0.0,No,0,0,0.020214949,Retained,Retained,Low Risk,Correct,True Negative,,$30-60,672.5999999999999,0.0
9269-CQOOL,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.7,169.45,Yes,0,0,0.0060390183,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,656.4000000000001,164.10000000000002
2017-CCBLH,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,141.6,No,0,0,0.08046028,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,240.0,160.0
7690-KPNCU,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),73.05,4688.65,No,0,0,0.09527853,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,876.5999999999999,4675.2
0536-BGFMZ,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,563.05,No,0,0,0.0020414062,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,246.0,574.0
2293-IJWPS,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.75,5985.0,No,0,0,0.008648216,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1209.0,5742.75
